代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,Market Cap,市盈率,PB,5日的区间涨跌幅,PEG
sz300528,幸福蓝海,6.85,-0.12,-1.722,6.85,6.86,6.97,6.83,7.16,6.0,15577451.0,103095888.0,2552365169.9,-18.55,10.85,-0.19883040935672525,-16.682232055063913
sz300529,健帆生物,18.4,1.8,10.843,18.4,18.41,16.6,16.5,18.49,16.45,9879982.0,174002008.0,14859017740.8,30.48,4.97,0.03023516237402011,-122.74378378378383
sz300530,领湃科技,13.5,-0.33,-2.386,13.5,13.51,13.83,11.84,14.2,11.84,4115626.0,53813773.0,2321343279.0,-20.59,8.09,-0.23339011925042588,-22.910000000000004
sz300531,优博讯,9.91,0.54,5.763,9.91,9.92,9.37,9.12,10.26,8.7,10954840.0,102898013.0,3252720898.75,29.14,1.8,-0.08410351201478744,1340.4400000000062
sz300532,今天国际,11.19,0.78,7.493,11.19,11.2,10.41,10.35,11.25,9.83,13088294.0,137988660.0,3471488258.19,8.14,2.2,-0.07136929460580922,5.267058823529412
sz300533,冰川网络,21.2,1.25,6.266,21.2,21.21,19.95,19.54,21.75,18.91,12342312.0,251195460.0,4904187732.0,18.82,2.8,-0.06153165117308546,-6.2239370078740155
sz300534,陇神戎发,7.05,0.41,6.175,7.04,7.05,6.64,6.49,7.27,6.3,11106838.0,75329256.0,2138582250.0,29.97,3.47,-0.10872313527180788,-7.81146828844483
sz300535,达威股份,9.65,-0.21,-2.13,9.61,9.65,9.86,9.6,10.16,8.51,7464928.0,68892166.0,1011734110.45,48.42,1.08,-0.27279577995478516,-47.13308970099668
sz300536,农尚环境,13.29,0.16,1.219,13.21,13.29,13.13,13.1,14.0,11.5,16076470.0,205273791.0,3897799287.5699997,207.76,6.17,-0.3153013910355487,-3.823803680981595
sz300537,广信材料,11.75,0.43,3.799,11.75,11.8,11.32,11.1,12.27,10.21,10585305.0,118945314.0,2351430527.25,141.17,3.38,-0.1696113074204947,-153.41433673469385
sz300538,同益股份,10.68,0.16,1.521,10.68,10.69,10.52,10.56,11.1,9.42,8808812.0,89733205.0,1942890359.6399999,72.22,1.82,-0.18906605922551253,-49.1096
sz300539,横河精密,6.71,-0.1,-1.468,6.71,6.73,6.81,6.7,6.94,5.98,8698380.0,55897512.0,1490148399.08,39.85,2.82,-0.228735632183908,132.83333333333334
sz300540,蜀道装备,16.28,0.49,3.103,16.28,16.29,15.79,14.8,16.89,14.3,3617950.0,55646037.0,2682683406.04,-134.96,2.73,-0.1413502109704641,182.30603790215955
sz300541,先进数通,10.96,0.83,8.193,10.95,10.97,10.13,10.04,11.1,9.81,13650249.0,143220185.0,3625605877.76,19.74,2.28,-0.08130762782900242,-62.921249999999986
sz300542,新晨科技,8.35,-0.14,-1.649,8.35,8.36,8.49,8.48,8.76,7.51,9665590.0,78196280.0,2492975156.65,109.76,4.2,-0.14182939362795485,-576.2400000000004
sz300543,朗科智能,5.72,-0.05,-0.867,5.72,5.73,5.77,5.62,5.95,5.0,16720516.0,90766479.0,1533688567.84,23.79,1.49,-0.2423841059602649,-79.3
sz300545,联得装备,21.42,1.04,5.103,21.42,21.43,20.38,19.51,21.94,18.84,7191171.0,146960996.0,3807368136.1800003,23.2,2.42,-0.11120331950207467,10.053333333333335
sz300546,雄帝科技,8.46,-0.07,-0.821,8.45,8.46,8.53,8.56,8.92,7.43,7082081.0,57624537.0,1569538885.8600001,-305.53,1.46,-0.2364620938628158,-135.7911111111111
sz300547,川环科技,12.95,0.59,4.773,12.95,12.96,12.36,12.52,13.42,11.03,3108945.0,39303824.0,2808934953.2999997,18.31,2.71,-0.09944367176634224,110.22437810945269
sz300548,博创科技,19.17,1.46,8.244,19.16,19.17,17.71,17.45,19.41,17.1,14351928.0,265236715.0,5493791087.46,26.4,2.52,-0.059371933267909585,190.6666666666667
sz300549,优德精密,11.56,-0.12,-1.027,11.56,11.57,11.68,11.29,12.02,10.52,5187500.0,57949851.0,1541410400.0,62.86,2.81,-0.1916083916083916,-227.8675
sz300550,和仁科技,8.58,0.46,5.665,8.58,8.62,8.12,8.1,9.11,7.03,7459360.0,58111951.0,2252766009.78,-22.45,2.14,-0.2440528634361233,6.485555555555555
sz300551,古鳌科技,10.59,-0.2,-1.854,10.58,10.59,10.79,10.26,10.84,9.49,21605950.0,217275337.0,3661523624.0099998,-44.85,3.57,-0.16350710900473936,9.750000000000002
sz300552,万集科技,14.91,-0.11,-0.732,14.9,14.91,15.02,14.28,15.63,13.45,10102983.0,145464468.0,3177814699.92,-23.63,1.27,-0.21194503171247364,14.479430523917994
sz300553,集智股份,19.33,0.08,0.416,19.33,19.34,19.25,18.56,20.16,16.95,4084740.0,75581588.0,1568049599.9999998,40.24,2.22,-0.1975923619759237,-110.13052631578948
sz300554,三超新材,14.28,-0.29,-1.99,14.28,14.3,14.57,13.97,14.98,12.58,8342442.0,112972947.0,1630941319.56,49.23,2.01,-0.23225806451612913,-42.2310234450273
sz300556,丝路视觉,16.87,-0.11,-0.648,16.87,16.88,16.98,16.2,17.64,15.15,15813627.0,255465372.0,2048091468.8500001,58.21,2.27,-0.22862368541380887,-156.9139130434783
sz300557,理工光科,21.3,0.43,2.06,21.3,21.31,20.87,20.86,21.89,19.06,1820115.0,36937140.0,1524784419.9,67.66,1.63,-0.20611256056652993,324.76800000000003
sz300558,贝达药业,39.4,4.35,12.411,39.4,39.41,35.05,34.51,40.16,34.51,9427541.0,353894827.0,16488343869.0,42.23,3.14,0.04012671594508965,-68.16070175438595
sz300559,佳发教育,9.5,0.38,4.167,9.49,9.5,9.12,8.5,9.59,8.06,18254562.0,160449226.0,3795388386.5,38.24,3.24,-0.14568345323741,-200.7600000000001
sz300560,中富通,10.2,0.03,0.295,10.2,10.21,10.17,9.99,10.71,8.79,9500950.0,92271465.0,2343384944.3999996,63.31,2.04,-0.20250195465207194,-124.26804506699149
sz300561,汇金科技,7.33,0.11,1.524,7.33,7.35,7.22,6.9,7.61,6.52,8048579.0,56771397.0,2405031456.75,-1346.49,3.74,-0.19184123484013232,2692.98
sz300562,乐心医疗,6.99,-0.02,-0.285,6.98,6.99,7.01,6.58,7.31,6.29,17336202.0,117053954.0,1516139304.1200001,-58.39,1.48,-0.20838052095130236,12.292631578947368
sz300563,神宇股份,8.8,0.02,0.228,8.8,8.82,8.78,8.5,9.09,7.8,13084304.0,109013661.0,1568094228.8000002,41.08,1.58,-0.19999999999999993,-106.80799999999999
sz300564,筑博设计,7.44,-0.27,-3.502,7.43,7.44,7.71,7.32,7.9,6.66,7938538.0,56655970.0,1223016960.0,11.3,0.92,-0.2927756653992395,-80.60666666666667
sz300565,科信技术,8.57,-0.04,-0.465,8.56,8.58,8.61,8.5,9.02,7.71,7811839.0,64772550.0,2139968524.8400002,-14.68,4.98,-0.2050092764378478,16.373846153846152
sz300566,激智科技,10.92,0.69,6.745,10.91,10.92,10.23,10.19,11.2,9.63,10362508.0,107264977.0,2880057726.0,24.23,1.68,-0.14352941176470588,-42.61137931034482
sz300567,精测电子,51.0,3.08,6.427,51.0,51.09,47.92,47.58,51.12,46.38,6781988.0,337405552.0,14185698195.0,115.33,4.4,-0.04351087771942986,307.5466666666666
sz300568,星源材质,10.98,1.13,11.472,10.97,10.98,9.85,9.75,10.98,9.65,31876499.0,333285344.0,14768752321.800001,16.58,1.64,0.009191176470588203,12.678823529411765
sz300569,天能重工,4.32,0.18,4.348,4.32,4.33,4.14,4.14,4.41,3.95,21577849.0,90016569.0,4417951736.16,15.43,0.8,-0.13599999999999995,-28.23947091493715
sz300570,太辰光,30.28,2.88,10.511,30.28,30.29,27.4,26.87,30.5,26.71,14702095.0,425742687.0,6964303104.0,46.88,5.21,-0.005909389363099137,30.61551020408163
sz300571,平治信息,19.92,0.71,3.696,19.92,19.93,19.21,18.9,20.86,17.62,6027120.0,114879085.0,2779403616.48,-62.64,1.7,-0.18260155929421415,113.67999999999999
sz300572,安车检测,9.32,-0.08,-0.851,9.31,9.32,9.4,9.19,9.9,8.16,9683947.0,86568227.0,2134175727.8400002,-69.35,0.99,-0.2,18.25
sz300573,兴齐眼药,151.42,17.44,13.017,151.33,151.42,133.98,132.03,153.3,130.0,3450804.0,492536953.0,18865295755.48,87.31,11.83,0.0478892733564013,10433.544999999993
sz300575,中旗股份,5.31,0.11,2.115,5.3,5.31,5.2,5.1,5.49,5.01,12866359.0,66948912.0,2467856484.0,7.47,1.13,-0.11055276381909551,7.809545454545452
sz300576,容大感光,28.77,2.28,8.607,28.77,28.78,26.49,26.5,29.35,25.5,9482832.0,262732184.0,7089616063.32,66.22,5.72,-0.047981469225678336,209.6966666666667
sz300577,开润股份,10.27,0.48,4.903,10.27,10.31,9.79,9.31,10.68,9.18,4457036.0,43804029.0,2462666551.2799997,23.91,1.37,-0.1222222222222222,-32.60454545454545
sz300578,会畅通讯,8.88,-0.37,-4.0,8.87,8.88,9.25,8.97,9.3,7.86,9248854.0,78541045.0,1769160091.2,-44.69,1.07,-0.28387096774193543,41.965
sz300579,数字认证,17.8,1.11,6.651,17.79,17.8,16.69,16.54,18.28,15.87,4809784.0,82374377.0,4806000000.0,75.7,5.2,-0.12315270935960591,-599.0476979742172
sz300580,贝斯特,19.17,0.97,5.33,19.16,19.17,18.2,18.0,20.1,17.21,10263772.0,190728901.0,6509374497.450001,21.66,2.32,-0.07747834456207889,132.47891791044773
sz300581,晨曦航空,6.23,0.31,5.236,6.22,6.23,5.92,5.76,6.42,5.58,10466596.0,63054845.0,3427182471.5800004,-7811.69,3.44,-0.14305364511691873,-26059.073976833984
sz300582,英飞特,6.49,-0.03,-0.46,6.49,6.5,6.52,6.33,6.75,5.8,10896364.0,66991908.0,1939520456.72,-32.46,1.23,-0.23557126030624262,-335.41999999999973
sz300583,赛托生物,15.25,0.29,1.939,15.25,15.26,14.96,14.95,16.07,13.7,3580859.0,52366010.0,2892957421.5,45.9,1.43,-0.1527777777777778,312.1200000000001
sz300584,海辰药业,14.52,0.33,2.326,14.51,14.52,14.19,13.57,15.31,12.86,4095900.0,56364942.0,1742400000.0,48.95,1.79,-0.18381112984822934,-55.2173800842843
sz300585,奥联电子,8.88,-0.09,-1.003,8.88,8.89,8.97,8.77,9.39,7.85,10647200.0,89935051.0,1519466665.68,237.58,2.1,-0.23116883116883113,-526.7316332982086
sz300586,美联新材,4.97,0.19,3.975,4.96,4.97,4.78,4.37,5.12,4.37,17458430.0,81845953.0,3534746725.6499996,20.27,1.85,-0.15187713310580214,5.503379600420609
sz300587,天铁股份,3.54,0.29,8.923,3.54,3.55,3.25,3.17,3.62,3.02,28877404.0,95953491.0,3863625798.18,118.28,1.32,-0.1344743276283618,523.8114285714286
sz300588,熙菱信息,6.89,-0.04,-0.577,6.88,6.9,6.93,6.55,7.23,5.96,11399078.0,74361514.0,1319235396.7,-28.73,3.39,-0.22584269662921355,75.28733333333334
sz300589,江龙船艇,9.32,0.38,4.251,9.31,9.32,8.94,8.95,9.5,8.46,6972733.0,62429228.0,3519865722.7200003,170.95,4.46,-0.14495412844036698,-206.5346730653869
sz300590,移为通信,7.22,0.25,3.587,7.2,7.22,6.97,6.9,7.43,6.45,12999313.0,89551744.0,3312616214.2,25.7,1.91,-0.14251781472684089,899.4999999999991
sz300591,万里马,3.92,-0.25,-5.995,3.91,3.92,4.17,3.89,4.18,3.44,22370350.0,83539809.0,1590241205.84,-8.69,2.83,-0.16417910447761203,-22.633888524590166
sz300592,华凯易佰,17.02,1.6,10.376,17.02,17.06,15.42,15.36,17.47,14.81,8170399.0,132605847.0,4921769069.42,12.0,2.37,-0.038418079096045187,-4.336983993260319
sz300593,新雷能,8.6,0.43,5.263,8.59,8.6,8.17,7.85,8.82,7.7,17930075.0,148243548.0,4665486833.4,28.54,1.51,-0.1391391391391392,2111.9599999999978
sz300594,朗进科技,12.23,0.46,3.908,12.22,12.23,11.77,11.76,12.34,10.39,6056100.0,67238411.0,1123661213.5,-172.69,1.22,-0.22101910828025473,14.802000000000001
sz300595,欧普康视,19.15,2.44,14.602,19.14,19.15,16.71,16.48,19.38,16.41,21657853.0,395634745.0,17180331901.35,22.83,4.04,0.10120759056929259,237.6064968152863
sz300596,利安隆,21.81,2.9,15.336,21.73,21.81,18.91,18.6,22.19,18.22,5116385.0,105240018.0,5008004937.2699995,11.62,1.24,0.006460544531610383,65.81973859844273
sz300597,吉大通信,5.9,0.08,1.375,5.9,5.93,5.82,5.77,6.12,5.19,10232475.0,57484170.0,1608163177.0,105.72,1.48,-0.1839557399723375,-296.01599999999996
sz300598,诚迈科技,31.45,1.95,6.61,31.45,31.46,29.5,28.49,32.09,28.41,5198137.0,158785907.0,5250014828.05,-23.89,4.27,-0.12735849056603774,3.6327029214210573
sz300599,雄塑科技,4.72,-0.12,-2.479,4.71,4.72,4.84,4.6,4.96,4.26,9734100.0,44303252.0,1690380996.24,-401.21,0.75,-0.2566929133858268,401.21
sz300600,国瑞科技,6.76,0.16,2.424,6.75,6.76,6.6,6.56,6.97,5.95,9090332.0,58553677.0,1989025084.8,667.19,2.11,-0.17560975609756094,-668.3782279608193
sz300601,康泰生物,22.46,2.77,14.068,22.45,22.46,19.69,19.41,22.55,19.39,24617219.0,523321373.0,25085945757.920002,60.89,2.77,0.07464114832535897,-57.180964467005076
sz300602,飞荣达,10.0,0.48,5.042,9.99,10.0,9.52,9.25,10.24,9.05,16299309.0,156746536.0,5780498310.0,38.17,1.58,-0.12739965095986044,17.616923076923076
sz300603,立昂技术,6.98,0.3,4.491,6.98,6.99,6.68,6.46,7.24,6.11,12969397.0,86368942.0,3244291652.38,-8.32,2.24,-0.15496368038740913,25.527272727272727
sz300604,长川科技,22.85,2.06,9.909,22.84,22.85,20.79,20.64,23.0,20.4,17672317.0,385750894.0,14240813497.5,94.63,5.02,-0.04791666666666661,87.53275
sz300605,恒锋信息,7.72,-0.31,-3.861,7.72,7.73,8.03,7.82,8.17,6.92,9667950.0,71968497.0,1269759390.6,327.21,2.27,-0.2878228782287823,-2290.469999999998
sz300606,金太阳,17.45,1.18,7.253,17.43,17.45,16.27,16.23,18.74,14.73,11097500.0,181994306.0,2445041650.0,63.06,3.81,-0.14544564152791392,-99.67548387096774
sz300607,拓斯达,9.8,0.57,6.176,9.8,9.81,9.23,9.22,10.03,8.73,11658592.0,109861143.0,4163336195.2000003,26.42,1.75,-0.09760589318600357,18.013636363636362
sz300608,思特奇,9.12,0.32,3.636,9.12,9.13,8.8,8.9,9.45,8.16,19048636.0,167516645.0,3020311148.16,299.27,2.09,-0.1404335532516494,-415.65277777777777
sz300609,汇纳科技,13.92,-0.38,-2.657,13.92,13.93,14.3,13.53,14.6,12.34,10065511.0,134274733.0,1696430219.04,-35.97,1.59,-0.2595744680851064,17.431845386533666
sz300610,晨化股份,7.01,0.07,1.009,7.01,7.02,6.94,6.7,7.33,6.15,5063724.0,33859219.0,1492137243.8,35.28,1.37,-0.19610091743119273,-151.49647058823535
sz300611,美力科技,6.54,-0.08,-1.208,6.52,6.54,6.62,6.37,6.82,5.81,12443775.0,77615467.0,1380428407.2,2.35,1.38,-0.22142857142857145,-0.9257575757575759
sz300612,宣亚国际,10.92,-0.04,-0.365,10.91,10.92,10.96,10.32,11.37,9.62,10996590.0,114463140.0,1736716527.0,107.6,5.31,-0.2288135593220339,23.057142857142853
sz300613,富瀚微,28.1,2.2,8.494,28.1,28.12,25.9,25.1,28.2,24.71,5702202.0,152550968.0,6479490119.700001,25.91,2.75,-0.07260726072607258,274.6460000000002
sz300614,百川畅银,10.47,-0.42,-3.857,10.46,10.49,10.89,10.7,11.19,9.36,5303258.0,53522838.0,1679751832.5,321.32,1.1,-0.24676258992805752,-460.76075471698107
sz300615,欣天科技,9.21,0.06,0.656,9.21,9.22,9.15,8.78,9.46,8.14,6043249.0,52942919.0,1765562526.0000002,20.82,3.26,-0.2148337595907928,3.9657142857142857
sz300616,尚品宅配,12.26,0.62,5.326,12.25,12.26,11.64,11.52,12.26,10.44,5911565.0,66703955.0,2425850400.8,28.75,0.68,-0.1515570934256055,-58.80681818181819
sz300617,安靠智电,22.78,1.05,4.832,22.78,22.79,21.73,21.5,23.2,20.53,1735100.0,37743806.0,3826963368.0800004,21.9,1.42,-0.07996768982229403,-66.18666666666665
sz300618,寒锐钴业,19.91,1.2,6.414,19.9,19.91,18.71,18.05,20.24,18.0,6677814.0,129085439.0,6216575734.49,65.48,1.18,-0.07610208816705338,-96.42602739726028
sz300619,金银河,33.26,0.94,2.908,33.26,33.28,32.32,32.89,34.45,31.0,1568700.0,51337219.0,3424395652.2799997,25.94,3.24,-0.18440411966650325,28.741982182628067
sz300620,光库科技,37.22,6.2,19.987,37.22,0.0,31.02,30.82,37.22,30.58,21150100.0,745760483.0,9130460792.539999,102.13,5.42,0.07603353570396054,-1010.4699383477193
sz300621,维业股份,6.33,-0.39,-5.804,6.3,6.33,6.72,6.47,6.66,5.73,9332950.0,57100473.0,1316998911.0,51.64,1.63,-0.29822616407982255,-61.967999999999996
sz300622,博士眼镜,12.85,0.15,1.181,12.85,12.87,12.7,11.88,13.39,11.87,4539438.0,56605892.0,2238541047.65,17.81,2.95,-0.15460526315789472,-83.1133333333333
sz300623,捷捷微电,12.54,1.79,16.651,12.53,12.54,10.75,10.6,12.59,10.5,17426966.0,204858725.0,9233468976.599998,37.97,2.74,0.04761904761904749,-135.89263157894734
sz300624,万兴科技,83.4,6.61,8.608,83.39,83.4,76.79,74.25,84.2,74.0,12740682.0,1022995432.0,11484522523.800001,129.04,8.49,0.06786171574903985,283.888
sz300625,三雄极光,9.85,0.3,3.141,9.85,9.86,9.55,9.3,10.19,8.88,6649275.0,62571841.0,2751410350.0,17.9,1.29,-0.17226890756302526,7.458333333333333
sz300626,华瑞股份,5.43,-0.34,-5.893,5.43,5.44,5.77,5.52,5.73,4.72,15685845.0,80567880.0,977400000.0,61.14,1.57,-0.31091370558375636,-156.24666666666667
sz300627,华测导航,25.15,1.95,8.405,25.15,25.18,23.2,22.99,25.49,22.71,6122661.0,150296435.0,13705202595.949999,29.88,4.85,0.07021276595744674,184.31242105263138
sz300628,亿联网络,26.49,2.16,8.878,26.49,26.5,24.33,23.95,26.67,23.72,10350932.0,266785911.0,33478464700.98,15.29,4.36,0.0869922035289289,44.36295208904662
sz300629,新劲刚,14.43,1.16,8.742,14.43,14.44,13.27,13.15,14.82,12.85,9903315.0,136799709.0,3604445876.0699997,24.1,2.67,-0.08670886075949373,77.97058823529417
sz300630,普利制药,16.65,1.7,11.371,16.64,16.65,14.95,14.7,16.85,14.49,17949635.0,281993343.0,7522055664.749999,18.28,2.49,-0.02517564402810303,1736.5999999999983
sz300631,久吾高科,16.85,0.27,1.628,16.85,16.9,16.58,16.61,18.37,14.5,4549873.0,72626833.0,2066518104.4,56.64,1.71,-0.2979166666666666,-128.96901408450705
sz300632,光莆股份,7.5,0.2,2.74,7.5,7.52,7.3,7.04,7.75,6.56,7832546.0,55225778.0,2288862150.0,45.78,1.18,-0.1721854304635762,-132.25333333333333
sz300633,开立医疗,37.98,4.61,13.815,37.97,37.98,33.37,33.48,38.68,33.37,6685593.0,244939990.0,16356192774.3,32.29,5.35,0.05911879531511426,83.41583333333334
sz300634,彩讯股份,14.09,0.96,7.312,14.09,14.1,13.13,13.2,14.4,12.7,17267302.0,234162240.0,6307434292.5,15.81,2.43,-0.06378737541528244,34.584374999999994
sz300635,中达安,7.57,-0.18,-2.323,7.56,7.57,7.75,7.78,7.96,6.61,9970300.0,72651316.0,1031957540.0,-5.35,2.43,-0.3312720848056537,0.8391888433981576
sz300636,同和药业,6.42,0.22,3.548,6.42,6.43,6.2,5.84,6.71,5.76,12649567.0,78479194.0,2716534050.9,25.02,1.24,-0.09957924263674614,143.82393873085334
sz300637,扬帆新材,5.54,-0.13,-2.293,5.54,5.55,5.67,5.4,5.86,4.95,16949054.0,90464400.0,1300515720.2,-107.73,1.69,-0.24420190995907232,323.19000000000005
sz300638,广和通,13.3,1.24,10.282,13.3,13.31,12.06,11.95,13.53,11.88,21096803.0,268447244.0,10185216927.2,17.3,3.32,-0.034132171387073265,-187.41666666666652
sz300639,凯普生物,6.63,0.72,12.183,6.62,6.63,5.91,5.71,6.69,5.7,13362312.0,83711168.0,4303863664.62,9.37,0.88,-0.03352769679300298,9.134572864321607
sz300640,德艺文创,3.66,-0.11,-2.918,3.66,3.67,3.77,3.68,3.92,3.33,19521613.0,68966419.0,1143575882.82,40.62,1.41,-0.26358148893360156,34.24128680479824
sz300641,正丹股份,3.16,-0.15,-4.532,3.16,3.17,3.31,3.13,3.37,2.88,12754993.0,39170172.0,1547151322.8400002,181.42,1.03,-0.2801822323462414,-380.98199999999997
sz300642,透景生命,11.13,0.33,3.056,11.13,11.14,10.8,10.55,11.48,9.94,3867985.0,41204386.0,1826725062.3300002,22.25,1.22,-0.1587301587301587,-99.82159090909092
sz300643,万通智控,7.42,-0.16,-2.111,7.42,7.43,7.58,7.48,7.89,6.78,9029418.0,65352523.0,1706600000.0,16.58,1.68,-0.19435396308360486,143.69333333333347
sz300644,南京聚隆,11.92,-0.16,-1.325,11.92,11.93,12.08,11.61,12.55,10.82,5799581.0,66645648.0,1284980768.0,16.29,1.58,-0.21630506245890865,22.13654794520548
sz300645,正元智慧,10.27,-0.27,-2.562,10.26,10.27,10.54,9.8,10.78,9.36,8779900.0,87336284.0,1459192954.31,20.65,1.43,-0.23415361670395232,158.31666666666666
sz300647,超频三,3.4,-0.11,-3.134,3.4,3.41,3.51,3.38,3.62,3.05,23484300.0,76978186.0,1554891481.6,-22.19,1.33,-0.25274725274725274,20.172727272727276
sz300648,星云股份,14.73,0.25,1.727,14.72,14.73,14.48,14.53,15.1,13.21,3955619.0,56033173.0,2176856788.08,-36.44,2.22,-0.18528761061946894,41.25673585317894
sz300649,杭州园林,9.73,-0.28,-2.797,9.73,9.74,10.01,9.7,10.2,8.42,6336880.0,58449978.0,1288413605.5700002,-111.22,2.36,-0.27604166666666663,173.78125
sz300650,太龙股份,7.38,-0.02,-0.27,7.38,7.39,7.4,7.26,7.76,6.48,11210075.0,79005393.0,1611025409.8799999,52.88,1.36,-0.22884012539184956,-88.60972972972974
sz300651,金陵体育,11.28,-0.63,-5.29,11.27,11.28,11.91,11.55,11.88,10.15,6999690.0,76160869.0,1452287930.3999999,28.8,1.93,-0.2713178294573644,57.600000000000016
sz300652,雷迪克,14.64,0.11,0.757,14.63,14.64,14.53,14.3,15.39,13.09,4475998.0,63049997.0,1502183067.1200001,13.89,1.16,-0.2598584428715875,283.35599999999977
sz300653,正海生物,21.43,2.27,11.848,21.43,21.46,19.16,19.02,21.68,18.79,4092827.0,82947271.0,3857400000.0,19.33,4.26,0.03526570048309181,53.441764705882335
sz300654,世纪天鸿,7.24,0.29,4.173,7.23,7.24,6.95,7.03,7.51,6.38,19047030.0,131585824.0,2634369611.44,63.87,3.26,-0.15023474178403748,-606.7650000000002
sz300655,晶瑞电材,6.14,0.6,10.83,6.13,6.14,5.54,5.5,6.24,5.39,33842608.0,196756312.0,6126927614.58,72.08,3.29,-0.11654676258992813,-360.4000000000002
sz300656,民德电子,18.13,0.4,2.256,18.12,18.13,17.73,17.85,18.87,16.95,2217731.0,39485021.0,3129866603.3599997,56.05,2.68,-0.06546391752577319,653.8343612334802
sz300657,弘信电子,12.27,0.55,4.693,12.26,12.27,11.72,11.71,12.69,10.98,17903339.0,211145856.0,5992791387.12,-12.79,4.04,-0.12168933428775955,-409.27999999999963
sz300658,延江股份,4.08,-0.13,-3.088,4.08,4.09,4.21,4.05,4.29,3.77,13245643.0,52321627.0,1357677548.4,35.63,0.97,-0.24163568773234198,71.26000000000002
sz300659,中孚信息,12.88,0.24,1.899,12.88,12.89,12.64,12.46,13.35,11.25,6875400.0,84645524.0,2904964950.1600003,-8.63,3.13,-0.1743589743589743,1.7878884462151396
sz300660,江苏雷利,20.57,1.69,8.951,20.56,20.57,18.88,18.93,20.9,18.52,7173907.0,141211341.0,6521070010.18,20.13,2.02,-0.0725879170423805,372.30612966601217
sz300661,圣邦股份,66.85,2.95,4.617,66.85,66.86,63.9,62.0,67.23,61.28,4917024.0,320013302.0,31247123464.55,112.73,8.52,0.07562349155269503,468.40155915108215
sz300662,科锐国际,17.9,0.39,2.227,17.85,17.9,17.51,17.17,18.37,16.63,5918344.0,103185869.0,3522833826.1,15.3,1.99,-0.12469437652811739,157.22870159453285
sz300663,科蓝软件,8.73,0.43,5.181,8.73,8.74,8.3,8.18,9.01,7.8,25739270.0,214905216.0,4034858855.8500004,130.35,3.59,-0.12699999999999995,-347.59999999999997
sz300664,鹏鹞环保,4.26,0.21,5.185,4.25,4.26,4.05,4.01,4.36,3.88,9913200.0,40589574.0,3375951943.3199997,12.54,0.78,-0.10691823899371065,-48.162285714285716
sz300665,飞鹿股份,5.17,-0.14,-2.637,5.17,5.18,5.31,5.16,5.39,4.56,16677531.0,81965583.0,979706293.72,-11.35,2.02,-0.2550432276657061,1.2165058949624865
sz300666,江丰电子,37.95,2.95,8.429,37.94,37.95,35.0,34.77,37.96,34.6,6939487.0,254003593.0,10073280374.85,39.52,2.4,-0.03631284916201116,29.022499999999994
sz300667,必创科技,10.38,0.39,3.904,10.37,10.4,9.99,9.81,10.77,9.23,6319099.0,62743756.0,2104699547.8200002,-3019.48,1.68,-0.15057283142389524,3187.2288888888893
sz300668,杰恩设计,17.9,0.82,4.801,17.8,17.9,17.08,16.23,18.93,16.0,2008365.0,34492075.0,2154824786.7,40.54,2.8,-0.1619850187265918,216.21333333333334
sz300669,沪宁股份,9.91,-0.14,-1.393,9.9,9.91,10.05,9.36,10.29,9.03,3922890.0,37975954.0,1909711762.66,37.75,2.18,-0.1949634443541836,-352.17701863354034
sz300670,大烨智能,3.99,-0.17,-4.087,3.99,4.0,4.16,3.88,4.16,3.48,15376890.0,57853279.0,1264512711.21,-8.44,1.67,-0.3048780487804878,1.6685774058577403
sz300671,富满微,18.51,0.89,5.051,18.5,18.51,17.62,17.11,18.93,16.67,6755123.0,119790599.0,4030079995.2300005,-10.06,1.97,-0.16696669666966685,7.428410596026491
sz300672,国科微,40.45,2.6,6.869,40.45,40.46,37.85,36.96,41.0,36.33,9411502.0,368811652.0,8787767030.400002,73.37,2.16,-0.10310421286031039,-149.8097587636638
sz300673,佩蒂股份,9.88,0.46,4.883,9.85,9.88,9.42,9.48,10.29,8.82,5310448.0,50279693.0,2503799618.32,-39.83,1.44,-0.17114093959731536,-48.48869565217392
sz300674,宇信科技,11.13,0.8,7.744,11.13,11.14,10.33,10.21,11.29,9.98,17044878.0,180457366.0,7909844403.72,24.48,2.01,-0.06470588235294114,-62.22
sz300675,建科院,9.62,-0.22,-2.236,9.62,9.63,9.84,9.34,10.2,8.5,6880901.0,63714184.0,1410933654.0,105.12,2.6,-0.2588597842835132,163.4422131147541
sz300676,华大基因,41.35,3.95,10.561,41.34,41.35,37.4,36.66,41.5,36.28,5517066.0,217791989.0,17115357338.75,122.93,1.72,0.10325506937033098,-272.53803508117187
sz300677,英科医疗,21.11,3.35,18.863,21.11,21.12,17.76,17.6,21.2,17.51,13623074.0,272809466.0,13848362677.109999,36.25,0.87,0.08256410256410253,-39.567678227360304
sz300678,中科信息,25.93,1.65,6.796,25.93,25.94,24.28,23.5,26.39,23.0,17516295.0,437222104.0,7685296577.49,139.97,9.03,-0.06693055055775457,1183.52411111111
sz300679,电连技术,32.17,4.25,15.222,32.17,32.18,27.92,28.3,32.98,28.0,7915868.0,242774516.0,13588122233.0,42.41,3.13,0.026811362910948083,207.3377777777777
sz300680,隆盛科技,12.61,0.73,6.145,12.6,12.61,11.88,11.88,12.85,11.24,6208032.0,74872943.0,2913216145.58,26.0,1.73,-0.13094417643004827,-113.45454545454545
